,category,job_title,page_link,job_id,location,run_date
15,Communications,Northeast Regional Press Secretary,https://boards.greenhouse.io/bernie2020/jobs/4489875002,4489875002,Washington DC,2019-Nov-20
16,Data + Technology,Data Analyst,https://boards.greenhouse.io/bernie2020/jobs/4269064002,4269064002,"Washington, DC",2019-Nov-20
17,Data + Technology,Full Stack Engineer,https://boards.greenhouse.io/bernie2020/jobs/4244285002,4244285002,"Washington, DC or remote",2019-Nov-20
18,Data + Technology,Iowa Data Intern,https://boards.greenhouse.io/bernie2020/jobs/4374451002,4374451002,Iowa,2019-Nov-20
19,Data + Technology,IT Help Desk Specialist,https://boards.greenhouse.io/bernie2020/jobs/4517752002,4517752002,"Washington, DC or Remote",2019-Nov-20
20,Data + Technology,National Data Desk,https://boards.greenhouse.io/bernie2020/jobs/4489865002,4489865002,"Washington, DC",2019-Nov-20
21,Digital,Media Producer,https://boards.greenhouse.io/bernie2020/jobs/4529344002,4529344002,Washington D.C.,2019-Nov-20
22,Fundraising,Campaign Merchandise Assistant,https://boards.greenhouse.io/bernie2020/jobs/4521088002,4521088002,Vermont,2019-Nov-20
23,Operations,Human Resources Generalist,https://boards.greenhouse.io/bernie2020/jobs/4526885002,4526885002,Washington DC,2019-Nov-20
24,Operations,Payroll Manager,https://boards.greenhouse.io/bernie2020/jobs/4526889002,4526889002,"Washington, DC",2019-Nov-20
25,Organizing,California Deputy Field Director,https://boards.greenhouse.io/bernie2020/jobs/4524931002,4524931002,California ,2019-Nov-20
26,Organizing,California Field Organizer,https://boards.greenhouse.io/bernie2020/jobs/4273091002,4273091002,California,2019-Nov-20
27,Organizing,California Regional Field Director,https://boards.greenhouse.io/bernie2020/jobs/4273098002,4273098002,California,2019-Nov-20
28,Organizing,Call Team National Organizer,https://boards.greenhouse.io/bernie2020/jobs/4489856002,4489856002,Remote,2019-Nov-20
29,Organizing,Events Program Organizer ,https://boards.greenhouse.io/bernie2020/jobs/4284535002,4284535002,Remote,2019-Nov-20
30,Organizing,Iowa Campus Organizer,https://boards.greenhouse.io/bernie2020/jobs/4351475002,4351475002,Iowa,2019-Nov-20
31,Organizing,Iowa Canvass Director,https://boards.greenhouse.io/bernie2020/jobs/4526220002,4526220002,Iowa,2019-Nov-20
32,Organizing,Iowa Constituency Organizer,https://boards.greenhouse.io/bernie2020/jobs/4478483002,4478483002,Iowa,2019-Nov-20
33,Organizing,Iowa Constituency Outreach Director,https://boards.greenhouse.io/bernie2020/jobs/4496297002,4496297002,Iowa,2019-Nov-20
34,Organizing,Iowa Deputy Canvass Manager,https://boards.greenhouse.io/bernie2020/jobs/4526226002,4526226002,Iowa,2019-Nov-20
35,Organizing,Iowa Deputy Field Organizer,https://boards.greenhouse.io/bernie2020/jobs/4526228002,4526228002,Iowa,2019-Nov-20
36,Organizing,Iowa Field Coordinator,https://boards.greenhouse.io/bernie2020/jobs/4374443002,4374443002,Iowa,2019-Nov-20
37,Organizing,Iowa Field Organizer,https://boards.greenhouse.io/bernie2020/jobs/4265660002,4265660002,Iowa,2019-Nov-20
38,Organizing,Iowa Regional Field Director-Region 9,https://boards.greenhouse.io/bernie2020/jobs/4412783002,4412783002,Iowa,2019-Nov-20
39,Organizing,Iowa Relational Organizer,https://boards.greenhouse.io/bernie2020/jobs/4496282002,4496282002,Iowa,2019-Nov-20
40,Organizing,Iowa VAN Administrator,https://boards.greenhouse.io/bernie2020/jobs/4498175002,4498175002,Iowa,2019-Nov-20
41,Organizing,National Field Desk ,https://boards.greenhouse.io/bernie2020/jobs/4284529002,4284529002,"Washington, DC",2019-Nov-20
42,Organizing,Nevada Campus Organizer,https://boards.greenhouse.io/bernie2020/jobs/4505040002,4505040002,Nevada,2019-Nov-20
43,Organizing,Nevada Constituency Field Director,https://boards.greenhouse.io/bernie2020/jobs/4505051002,4505051002,Nevada,2019-Nov-20
44,Organizing,Nevada Constituency Field Organizer,https://boards.greenhouse.io/bernie2020/jobs/4505044002,4505044002,Nevada,2019-Nov-20
45,Organizing,Nevada Deputy Field Organizer,https://boards.greenhouse.io/bernie2020/jobs/4505027002,4505027002,Nevada,2019-Nov-20
46,Organizing,Nevada Field Organizer,https://boards.greenhouse.io/bernie2020/jobs/4265691002,4265691002,Nevada,2019-Nov-20
47,Organizing,Nevada GOTC Director				,https://boards.greenhouse.io/bernie2020/jobs/4526210002,4526210002,"Las Vegas, Nevada",2019-Nov-20
48,Organizing,New Hampshire Campus Outreach Organizer,https://boards.greenhouse.io/bernie2020/jobs/4380795002,4380795002,New Hampshire,2019-Nov-20
49,Organizing,New Hampshire Canvass Director,https://boards.greenhouse.io/bernie2020/jobs/4526238002,4526238002,New Hampshire,2019-Nov-20
50,Organizing,New Hampshire Deputy Canvass Director,https://boards.greenhouse.io/bernie2020/jobs/4526258002,4526258002,New Hampshire,2019-Nov-20
51,Organizing,New Hampshire Deputy Field Organizer,https://boards.greenhouse.io/bernie2020/jobs/4526263002,4526263002,New Hampshire,2019-Nov-20
52,Organizing,New Hampshire Field Organizer,https://boards.greenhouse.io/bernie2020/jobs/4265717002,4265717002,New Hampshire,2019-Nov-20
53,Organizing,New Hampshire Regional Field Director Region 7,https://boards.greenhouse.io/bernie2020/jobs/4498198002,4498198002,New Hampshire,2019-Nov-20
54,Organizing,Sacramento Northern California Area Director,https://boards.greenhouse.io/bernie2020/jobs/4496329002,4496329002,California,2019-Nov-20
55,Organizing,Sacramento Northern California Area Field Director,https://boards.greenhouse.io/bernie2020/jobs/4496337002,4496337002,California,2019-Nov-20
56,Organizing,State Field Director (Alabama) ,https://boards.greenhouse.io/bernie2020/jobs/4518769002,4518769002,Alabama,2019-Nov-20
57,Organizing,State Field Director (Arkansas) ,https://boards.greenhouse.io/bernie2020/jobs/4518778002,4518778002,Arkansas,2019-Nov-20
58,Organizing,State Field Director (Colorado) ,https://boards.greenhouse.io/bernie2020/jobs/4518795002,4518795002,Colorado,2019-Nov-20
59,Organizing,State Field Director (Florida) ,https://boards.greenhouse.io/bernie2020/jobs/4519239002,4519239002,Florida,2019-Nov-20
60,Organizing,State Field Director (Maine) ,https://boards.greenhouse.io/bernie2020/jobs/4519223002,4519223002,Maine,2019-Nov-20
61,Organizing,State Field Director (Massachusetts) ,https://boards.greenhouse.io/bernie2020/jobs/4519222002,4519222002,Massachusetts,2019-Nov-20
62,Organizing,State Field Director (Michigan) ,https://boards.greenhouse.io/bernie2020/jobs/4519237002,4519237002,Michigan,2019-Nov-20
63,Organizing,State Field Director (Minnesota) ,https://boards.greenhouse.io/bernie2020/jobs/4519225002,4519225002,Minnesota,2019-Nov-20
64,Organizing,State Field Director (North Carolina) ,https://boards.greenhouse.io/bernie2020/jobs/4519230002,4519230002,North Carolina,2019-Nov-20
65,Organizing,State Field Director (Oklahoma) ,https://boards.greenhouse.io/bernie2020/jobs/4519231002,4519231002,Oklahoma,2019-Nov-20
66,Organizing,State Field Director (Tennessee) ,https://boards.greenhouse.io/bernie2020/jobs/4519233002,4519233002,Tennessee,2019-Nov-20
67,Organizing,State Field Director (Texas) ,https://boards.greenhouse.io/bernie2020/jobs/4524605002,4524605002,Texas,2019-Nov-20
68,Organizing,State Field Director (Utah) ,https://boards.greenhouse.io/bernie2020/jobs/4521090002,4521090002,Utah,2019-Nov-20
69,Organizing,State Field Director (Virginia) ,https://boards.greenhouse.io/bernie2020/jobs/4519235002,4519235002,Virginia,2019-Nov-20
70,Organizing,State Field Director (Washington State) ,https://boards.greenhouse.io/bernie2020/jobs/4519236002,4519236002,Washington State,2019-Nov-20
71,Organizing,Text Team National Organizer,https://boards.greenhouse.io/bernie2020/jobs/4259989002,4259989002,Remote,2019-Nov-20
72,Policy + Research,Research Associate,https://boards.greenhouse.io/bernie2020/jobs/4446263002,4446263002,"Washington, DC",2019-Nov-20
73,Political,National Political Project Manager,https://boards.greenhouse.io/bernie2020/jobs/4425215002,4425215002,"Washington, DC ",2019-Nov-20
74,Political,Nevada Latinx Constituency Coordinator,https://boards.greenhouse.io/bernie2020/jobs/4505046002,4505046002,"Las Vegas, Nevada",2019-Nov-20
