,category,job_title,page_link,job_id,location,run_date
0,Advance + Scheduling,National Surrogate Intern ,https://boards.greenhouse.io/bernie2020/jobs/4533147002,4533147002,Washington DC,2020-Feb-14
1,Advance + Scheduling,National Surrogate Scheduling Intern ,https://boards.greenhouse.io/bernie2020/jobs/4534476002,4534476002,Washington DC,2020-Feb-14
2,All Departments,California Campaign Intern,https://boards.greenhouse.io/bernie2020/jobs/4274391002,4274391002,California ,2020-Feb-14
3,All Departments,Campaign Intern,https://boards.greenhouse.io/bernie2020/jobs/4263816002,4263816002,"Washington, DC",2020-Feb-14
4,All Departments,General Application,https://boards.greenhouse.io/bernie2020/jobs/4231325002,4231325002,Multiple Locations,2020-Feb-14
5,All Departments,HQ Campaign Intern,https://boards.greenhouse.io/bernie2020/jobs/4274405002,4274405002,"Washington, DC",2020-Feb-14
6,All Departments,Nevada Campaign Intern,https://boards.greenhouse.io/bernie2020/jobs/4274412002,4274412002,Nevada,2020-Feb-14
7,All Departments,Nevada Youth Field Fellowship Intern,https://boards.greenhouse.io/bernie2020/jobs/4334036002,4334036002,Nevada,2020-Feb-14
8,All Departments,New Hampshire Campaign Intern,https://boards.greenhouse.io/bernie2020/jobs/4274418002,4274418002,New Hampshire,2020-Feb-14
9,All Departments,New Hampshire Field Operations Strategy Intern,https://boards.greenhouse.io/bernie2020/jobs/4575051002,4575051002,New Hampshire,2020-Feb-14
10,All Departments,New Hampshire Intern,https://boards.greenhouse.io/bernie2020/jobs/4272302002,4272302002,New Hampshire,2020-Feb-14
11,All Departments,South Carolina Campaign Intern ,https://boards.greenhouse.io/bernie2020/jobs/4274430002,4274430002,South Carolina ,2020-Feb-14
12,All Departments,Vermont Campaign Intern,https://boards.greenhouse.io/bernie2020/jobs/4274440002,4274440002,Vermont,2020-Feb-14
13,Communications,California Spanish-Language Press,https://boards.greenhouse.io/bernie2020/jobs/4647106002,4647106002,California ,2020-Feb-14
14,Communications,Communications Intern,https://boards.greenhouse.io/bernie2020/jobs/4262445002,4262445002,"Washington, DC",2020-Feb-14
15,Communications,Graphic Design Associate,https://boards.greenhouse.io/bernie2020/jobs/4445765002,4445765002,"Washington, DC",2020-Feb-14
16,Communications,Social Media Intern,https://boards.greenhouse.io/bernie2020/jobs/4423804002,4423804002,"Washington, DC",2020-Feb-14
17,Data + Technology,Full Stack Engineer,https://boards.greenhouse.io/bernie2020/jobs/4244285002,4244285002,"Washington, DC or remote",2020-Feb-14
18,Data + Technology,IT Help Desk Specialist,https://boards.greenhouse.io/bernie2020/jobs/4517752002,4517752002,"Washington, DC or Remote",2020-Feb-14
19,Digital,Media Producer,https://boards.greenhouse.io/bernie2020/jobs/4529344002,4529344002,Washington D.C.,2020-Feb-14
20,Fundraising,Campaign Merchandise Assistant,https://boards.greenhouse.io/bernie2020/jobs/4521088002,4521088002,Vermont,2020-Feb-14
21,Operations,Human Resources Generalist,https://boards.greenhouse.io/bernie2020/jobs/4526885002,4526885002,Washington DC,2020-Feb-14
22,Operations,Payroll Manager,https://boards.greenhouse.io/bernie2020/jobs/4526889002,4526889002,"Washington, DC",2020-Feb-14
23,Organizing,California Campus Organizer,https://boards.greenhouse.io/bernie2020/jobs/4556141002,4556141002,California,2020-Feb-14
24,Organizing,Call Team National Organizer,https://boards.greenhouse.io/bernie2020/jobs/4489856002,4489856002,Remote,2020-Feb-14
25,Organizing,Events Program Organizer ,https://boards.greenhouse.io/bernie2020/jobs/4284535002,4284535002,Remote,2020-Feb-14
26,Organizing,Iowa Deputy Field Organizer,https://boards.greenhouse.io/bernie2020/jobs/4526228002,4526228002,Iowa,2020-Feb-14
27,Organizing,National Deputy Field Organizer (DFO) Program Manager,https://boards.greenhouse.io/bernie2020/jobs/4529356002,4529356002,Washington DC,2020-Feb-14
28,Organizing,National Field Desk ,https://boards.greenhouse.io/bernie2020/jobs/4284529002,4284529002,"Washington, DC",2020-Feb-14
29,Organizing,Nevada Campus Organizer,https://boards.greenhouse.io/bernie2020/jobs/4505040002,4505040002,Nevada,2020-Feb-14
30,Organizing,Nevada Canvass Director,https://boards.greenhouse.io/bernie2020/jobs/4551612002,4551612002,"Las Vegas, Nevada ",2020-Feb-14
31,Organizing,Nevada Canvasser,https://boards.greenhouse.io/bernie2020/jobs/4575036002,4575036002,Nevada,2020-Feb-14
32,Organizing,Nevada Canvass Operations Specialist,https://boards.greenhouse.io/bernie2020/jobs/4575040002,4575040002,Nevada,2020-Feb-14
33,Organizing,Nevada Constituency Coordinator,https://boards.greenhouse.io/bernie2020/jobs/4505046002,4505046002,"Las Vegas, Nevada",2020-Feb-14
34,Organizing,Nevada Constituency Field Organizer,https://boards.greenhouse.io/bernie2020/jobs/4505044002,4505044002,Nevada,2020-Feb-14
35,Organizing,Nevada Deputy Canvass Manager,https://boards.greenhouse.io/bernie2020/jobs/4551605002,4551605002,"Las Vegas, Nevada ",2020-Feb-14
36,Organizing,Nevada Deputy Field Organizer,https://boards.greenhouse.io/bernie2020/jobs/4505027002,4505027002,Nevada,2020-Feb-14
37,Organizing,Nevada Field Organizer,https://boards.greenhouse.io/bernie2020/jobs/4265691002,4265691002,Nevada,2020-Feb-14
38,Organizing,Nevada Regional Field Director,https://boards.greenhouse.io/bernie2020/jobs/4265698002,4265698002,Nevada,2020-Feb-14
39,Organizing,Nevada Statewide Caucus Coordinator,https://boards.greenhouse.io/bernie2020/jobs/4588291002,4588291002,Nevada,2020-Feb-14
